Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110172126,RAPPIDX SURFACE,Vishal Traders,RPDX0027408,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Kasganj_BnkrGate_D (Uttar Pradesh),Undelivered,0,,B,1399,1399,Kasganj,Uttar Pradesh,207245,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,16/10/2021,16/10/2021,,,,12/10/2021,13/10/2021
8445110171953,RAPPIDX SURFACE,Vishal Traders,RPDX0027391,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Moradabad_Menather_D (Uttar Pradesh),Undelivered,0,,B,1399,1399,Moradabad,Uttar Pradesh,244001,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,15/10/2021,15/10/2021,,,,12/10/2021,13/10/2021
8445110171872,RAPPIDX SURFACE,Vishal Traders,RPDX0027383,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,AsangiJath_NrSwamiTmple_DPP (Maharashtra),Undelivered,0,,D1,1399,1399,AsangiJath,Maharashtra,416412,Delhi_Airport_GW (Delhi),X-PIOM,Delhi_Airport_GW (Delhi),Shipment Recieved at Origin Center,FALSE,,18/10/2021,18/10/2021,,,,12/10/2021,14/10/2021
8445110172012,RAPPIDX SURFACE,Vishal Traders,RPDX0027397,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Mandvi_Ashpura_DPP (Gujarat),Undelivered,0,,D1,1399,1399,Mandvi,Gujarat,370465,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,19/10/2021,19/10/2021,,,,12/10/2021,13/10/2021
8445110171732,RAPPIDX SURFACE,Vishal Traders,RPDX0027369,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Jorhat_RicMilRd_D (Assam),Undelivered,0,,E,1399,1399,Jorhat,Assam,785001,Delhi_Airport_GW (Delhi),X-PIOM,Delhi_Airport_GW (Delhi),Shipment Recieved at Origin Center,TRUE,,20/10/2021,20/10/2021,,,,12/10/2021,14/10/2021
8445110172281,RAPPIDX SURFACE,Vishal Traders,RPDX0027424,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Bengaluru_Arakere_Dc (Karnataka),Undelivered,0,,D2,1399,1399,Bangalore,Karnataka,560083,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,20/10/2021,20/10/2021,,,,12/10/2021,13/10/2021
8445110171651,RAPPIDX SURFACE,Vishal Traders,RPDX0027361,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Unnao_LokNagar_D (Uttar Pradesh),Undelivered,0,,B,1399,1399,Unnao,Uttar Pradesh,209801,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_Tauru_GW (Haryana),Bag Received at Facility,FALSE,,16/10/2021,16/10/2021,,,,12/10/2021,14/10/2021
8445110172362,RAPPIDX SURFACE,Vishal Traders,RPDX0027432,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Kozhikode_WestHill_D (Kerala),Undelivered,0,,D2,1399,1399,Kozhikode,Kerala,673002,Delhi_Airport_GW (Delhi),X-PIOM,Delhi_Airport_GW (Delhi),Shipment Recieved at Origin Center,FALSE,,20/10/2021,20/10/2021,,,,12/10/2021,14/10/2021
8445110172174,RAPPIDX SURFACE,Vishal Traders,RPDX0027413,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Hyderabad_Kachiguda_D (Telangana),Undelivered,0,,D2,1399,1399,Hyderabad,Telangana,500027,Delhi_Airport_GW (Delhi),X-DLL2F,Delhi_Airport_GW (Delhi),Bag Added To Trip,TRUE,,18/10/2021,18/10/2021,,,,12/10/2021,14/10/2021
8445110172200,RAPPIDX SURFACE,Vishal Traders,RPDX0027416,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Alephata_BhrtPetrol_D (Maharashtra),Undelivered,0,,D1,1399,1399,Alephata,Maharashtra,412411,Delhi_Airport_GW (Delhi),X-DLL2F,Delhi_Airport_GW (Delhi),Bag Added To Trip,FALSE,,17/10/2021,17/10/2021,,,,12/10/2021,14/10/2021
8445110171625,RAPPIDX SURFACE,Vishal Traders,RPDX0027358,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Thamarassery_Raoth_D (Kerala),Undelivered,0,,D2,1399,1399,Thamarassery,Kerala,673582,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,20/10/2021,20/10/2021,,,,12/10/2021,13/10/2021
8445110172185,RAPPIDX SURFACE,Vishal Traders,RPDX0027414,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Changanacherry_Kurishy_D (Kerala),Undelivered,0,,D2,1399,1399,Changanacherry,Kerala,686101,Delhi_Airport_GW (Delhi),X-PIOM,Delhi_Airport_GW (Delhi),Shipment Recieved at Origin Center,FALSE,,19/10/2021,19/10/2021,,,,12/10/2021,14/10/2021
8445110172211,RAPPIDX SURFACE,Vishal Traders,RPDX0027417,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Podili_Vemulnarsimhrao_DPP (Andhra Pradesh),Undelivered,0,,D2,1399,1399,Podili,Andhra Pradesh,523247,Delhi_Airport_GW (Delhi),X-DLL2F,Delhi_Airport_GW (Delhi),Bag Added To Trip,TRUE,,19/10/2021,19/10/2021,,,,12/10/2021,14/10/2021
8445110171636,RAPPIDX SURFACE,Vishal Traders,RPDX0027359,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Hoskote_Nisarga_D (Karnataka),Undelivered,0,,D2,1399,1399,Hoskote,Karnataka,562114,Delhi_Airport_GW (Delhi),X-DBL1F,Delhi_Airport_GW (Delhi),Added to Bag,FALSE,,19/10/2021,19/10/2021,,,,12/10/2021,14/10/2021
8445110149866,RAPPIDX SURFACE,Ignis Traders 2,RPDX0022342,29/09/2021,29/09/2021,29/09/2021,COD,In Transit,Anantapur_RamchndraNgr_D (Andhra Pradesh),Undelivered,0,,D2,1399,1399,Anantapur,Andhra Pradesh,515591,Delhi_Airport_GW (Delhi),DLYMR-118,Kadiri_GVManu_D (Andhra Pradesh),Misrouted,FALSE,,06/10/2021,07/10/2021,03/10/2021,,,29/09/2021,13/10/2021
8445110062123,RAPPIDX SURFACE,Ignis Traders,RPDX009274,12/09/2021,13/09/2021,13/09/2021,COD,In Transit,Kolkata_South_D_6 (West Bengal),RT,3,2,C2,649,649,Kolkata,West Bengal,700100,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,TRUE,,17/09/2021,23/09/2021,16/09/2021,17/09/2021,01/10/2021,12/09/2021,14/10/2021
8445110172546,RAPPIDX SURFACE,Vishal Traders,RPDX0027450,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Davangere_VinayakaNagar_D (Karnataka),Undelivered,0,,D2,1399,1399,Davangere,Karnataka,577004,Delhi_Airport_GW (Delhi),X-PIOM,Delhi_Airport_GW (Delhi),Shipment Recieved at Origin Center,TRUE,,19/10/2021,19/10/2021,,,,12/10/2021,14/10/2021
8445110171835,RAPPIDX SURFACE,Vishal Traders,RPDX0027379,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Puri_Central_D_2 (Orissa),Undelivered,0,,D2,1399,1399,Puri,Orissa,752002,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_Tauru_GW (Haryana),Bag Received at Facility,FALSE,,18/10/2021,18/10/2021,,,,12/10/2021,14/10/2021
8445110171592,RAPPIDX SURFACE,Vishal Traders,RPDX0027355,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Muzaffarpur_Gannipur_D (Bihar),Undelivered,0,,D1,1399,1399,Muzaffarpur,Bihar,842001,Delhi_Airport_GW (Delhi),X-PIOM,Delhi_Airport_GW (Delhi),Shipment Recieved at Origin Center,FALSE,,17/10/2021,17/10/2021,,,,12/10/2021,14/10/2021
8445110171916,RAPPIDX SURFACE,Vishal Traders,RPDX0027387,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Paramakudi_River_D (Tamil Nadu),Undelivered,0,,D2,1399,1399,Paramakudi,Tamil Nadu,630709,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,18/10/2021,18/10/2021,,,,12/10/2021,13/10/2021
8445110172303,RAPPIDX SURFACE,Vishal Traders,RPDX0027426,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Hyderabad_Chrminar_D (Telangana),Undelivered,0,,D2,1399,1399,Hyderabad,Telangana,500002,Delhi_Airport_GW (Delhi),X-DLL2F,Delhi_Airport_GW (Delhi),Bag Added To Trip,FALSE,,18/10/2021,18/10/2021,,,,12/10/2021,14/10/2021
8445110171566,RAPPIDX SURFACE,Vishal Traders,RPDX0027352,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Auraiya_Brahmngr_D (Uttar Pradesh),Undelivered,0,,B,1399,1399,Auraiya,Uttar Pradesh,206244,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_Tauru_GW (Haryana),Bag Received at Facility,TRUE,,16/10/2021,16/10/2021,,,,12/10/2021,14/10/2021
8445110172222,RAPPIDX SURFACE,Vishal Traders,RPDX0027418,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Khammam_Pedathnda_D (Telangana),Undelivered,0,,D2,1399,1399,Khammam,Telangana,507318,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,18/10/2021,18/10/2021,,,,12/10/2021,13/10/2021
8445110171920,RAPPIDX SURFACE,Vishal Traders,RPDX0027388,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Gorakhpur_AshkNgr_D (Uttar Pradesh),Undelivered,0,,D1,1399,1399,Gorakhpur,Uttar Pradesh,273015,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_Tauru_GW (Haryana),Bag Received at Facility,TRUE,,17/10/2021,17/10/2021,,,,12/10/2021,14/10/2021
8445110172292,RAPPIDX SURFACE,Vishal Traders,RPDX0027425,12/10/2021,13/10/2021,13/10/2021,COD,In Transit,Hyderabad_PndrgNgr_DC (Telangana),Undelivered,0,,D2,1399,1399,Hyderabad,Telangana,500045,Delhi_Airport_GW (Delhi),X-PIOM,Delhi_Airport_GW (Delhi),Shipment Recieved at Origin Center,FALSE,,18/10/2021,18/10/2021,,,,12/10/2021,14/10/2021
8445110171824,RAPPIDX SURFACE,Vishal Traders,RPDX0027378,12/10/2021,12/10/2021,13/10/2021,COD,In Transit,Changanacherry_Kurishy_D (Kerala),Undelivered,0,,D2,1399,1399,Changanacherry,Kerala,686101,Delhi_Airport_GW (Delhi),X-PPOM,Delhi_Airport_GW (Delhi),Shipment picked up,FALSE,,19/10/2021,19/10/2021,,,,12/10/2021,13/10/2021
8445110076565,RAPPIDX SURFACE,Renu Enterprises,RPDX0010861,13/09/2021,13/09/2021,13/09/2021,COD,RTO,Pilani (Rajasthan),Delivered,1,1,B,1698,1698,Pilani,Rajasthan,333026,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,TRUE,22/09/2021,18/09/2021,18/09/2021,16/09/2021,16/09/2021,22/09/2021,13/09/2021,22/09/2021
8445110017566,RAPPIDX SURFACE,Renu Enterprises,RPDX005062,07/09/2021,07/09/2021,07/09/2021,COD,RTO,Shiroli_Temple_D (Maharashtra),Delivered,1,1,D2,1698,1698,Kolhapur,Maharashtra,416112,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,20/09/2021,15/09/2021,15/09/2021,12/09/2021,12/09/2021,20/09/2021,07/09/2021,20/09/2021
8445110017076,RAPPIDX SURFACE,Renu Enterprises,RPDX005013,07/09/2021,07/09/2021,07/09/2021,COD,RTO,Madurai_NehruNgr_D (Tamil Nadu),Delivered,3,3,D2,1698,1698,Madurai,Tamil Nadu,625017,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,25/09/2021,14/09/2021,14/09/2021,12/09/2021,14/09/2021,25/09/2021,07/09/2021,25/09/2021
8445110018071,RAPPIDX SURFACE,Renu Enterprises,RPDX005113,07/09/2021,07/09/2021,07/09/2021,COD,RTO,Chennai_Avadi_D (Tamil Nadu),Delivered,1,1,D2,1649,1649,Chennai,Tamil Nadu,600054,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,20/09/2021,13/09/2021,13/09/2021,11/09/2021,12/09/2021,20/09/2021,07/09/2021,20/09/2021
8445110096784,RAPPIDX SURFACE,VJ Enterprises,RPDX0013026,15/09/2021,15/09/2021,15/09/2021,COD,Delivered,Faizabad_DarshnNgr_D (Uttar Pradesh),Delivered,2,2,D1,1399,1399,Faizabad,Uttar Pradesh,224127,Delhi_Airport_GW (Delhi),EOD-38,Faizabad_DarshnNgr_D (Uttar Pradesh),Delivered to consignee,FALSE,19/09/2021,19/09/2021,20/09/2021,18/09/2021,18/09/2021,19/09/2021,15/09/2021,19/09/2021
8445110135660,RAPPIDX SURFACE,Ignis Traders 2,RPDX0019867,27/09/2021,27/09/2021,27/09/2021,COD,RTO,Bhagalpur_Sardarpur_D (Bihar),Delivered,1,1,D1,1399,1399,Bhagalpur,Bihar,812002,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,09/10/2021,30/09/2021,01/10/2021,30/09/2021,30/09/2021,09/10/2021,27/09/2021,09/10/2021
8445110081152,RAPPIDX SURFACE,Ignis Traders,RPDX0011375,14/09/2021,14/09/2021,14/09/2021,COD,RTO,Vizag _NAD (Andhra Pradesh),Delivered,2,3,D2,649,649,Visakhapatnam,Andhra Pradesh,530004,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,TRUE,09/10/2021,20/09/2021,19/09/2021,19/09/2021,28/09/2021,09/10/2021,14/09/2021,09/10/2021
8445110132893,RAPPIDX SURFACE,Ignis Traders 2,RPDX0019590,27/09/2021,27/09/2021,27/09/2021,COD,RTO,Pune_ChinchwadMIDC_D (Maharashtra),Delivered,1,1,D2,1399,1399,Pune,Maharashtra,411033,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,09/10/2021,30/09/2021,01/10/2021,01/10/2021,01/10/2021,09/10/2021,27/09/2021,09/10/2021
8445110119092,RAPPIDX SURFACE,Renu Enterprises,RPDX0016318,23/09/2021,23/09/2021,23/09/2021,COD,RTO,Ahmednagar_Savedi_D (Maharashtra),Delivered,1,1,D2,1698,1698,Ahmednagar,Maharashtra,414003,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,09/10/2021,29/09/2021,29/09/2021,30/09/2021,30/09/2021,09/10/2021,23/09/2021,09/10/2021
8445110111602,RAPPIDX SURFACE,Renu Enterprises,RPDX0015250,21/09/2021,21/09/2021,21/09/2021,COD,RTO,Bangalore_RVCollege_D (Karnataka),Delivered,2,2,D2,1698,1698,Bangalore,Karnataka,560079,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,06/10/2021,26/09/2021,26/09/2021,26/09/2021,26/09/2021,06/10/2021,21/09/2021,06/10/2021
8445110118985,RAPPIDX SURFACE,Vishal Traders,RPDX0016292,23/09/2021,23/09/2021,23/09/2021,COD,RTO,Nira_Central_D (Maharashtra),Delivered,1,1,D2,1399,1399,Nira,Maharashtra,412305,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,04/10/2021,28/09/2021,29/09/2021,27/09/2021,27/09/2021,04/10/2021,23/09/2021,04/10/2021
8445110145692,RAPPIDX SURFACE,Ignis Traders 2,RPDX0021470,28/09/2021,29/09/2021,29/09/2021,COD,Pending,Hojai_KediaRd_D (Assam),Undelivered,2,2,E,1399,1399,Hojai,Assam,782435,Delhi_Airport_GW (Delhi),DLYDC-107,Hojai_KediaRd_D (Assam),Office/Institute closed,FALSE,,05/10/2021,09/10/2021,03/10/2021,03/10/2021,04/10/2021,28/09/2021,10/10/2021
8445110118764,RAPPIDX SURFACE,Vishal Traders,RPDX0016270,23/09/2021,23/09/2021,23/09/2021,COD,RTO,Pune_East_D_7 (Maharashtra),Delivered,1,1,C2,1399,1399,Pune,Maharashtra,411057,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,04/10/2021,27/09/2021,28/09/2021,27/09/2021,27/09/2021,04/10/2021,23/09/2021,04/10/2021
8445110118845,RAPPIDX SURFACE,Vishal Traders,RPDX0016278,23/09/2021,23/09/2021,23/09/2021,COD,RTO,Akbarpur_NehruNGR_D (Uttar Pradesh),Delivered,3,3,B,1399,1399,Akbarpur-UP,Uttar Pradesh,209101,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,04/10/2021,26/09/2021,28/09/2021,25/09/2021,25/09/2021,04/10/2021,23/09/2021,04/10/2021
8445110118823,RAPPIDX SURFACE,Vishal Traders,RPDX0016276,23/09/2021,23/09/2021,23/09/2021,COD,RTO,Kalol_BTmall_D (Gujarat),Delivered,2,2,C1,1399,1399,Kalol,Gujarat,382721,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,04/10/2021,27/09/2021,28/09/2021,26/09/2021,26/09/2021,04/10/2021,23/09/2021,04/10/2021
8445110118963,RAPPIDX SURFACE,Vishal Traders,RPDX0016290,23/09/2021,23/09/2021,23/09/2021,COD,RTO,Durg_KohkaRd_D (Chhattisgarh),Delivered,1,1,D1,1399,1399,Durg,Chhattisgarh,490023,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,04/10/2021,27/09/2021,28/09/2021,27/09/2021,27/09/2021,04/10/2021,23/09/2021,04/10/2021
8445110117121,RAPPIDX SURFACE,Ignis Traders 2,RPDX0016078,22/09/2021,22/09/2021,22/09/2021,COD,RTO,Begumpet HYD (Telangana),Delivered,1,1,D2,1399,1399,Hyderabad,Telangana,500018,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,09/10/2021,26/09/2021,26/09/2021,25/09/2021,30/09/2021,09/10/2021,22/09/2021,09/10/2021
8445110117364,RAPPIDX SURFACE,Ignis Traders 2,RPDX0016102,22/09/2021,22/09/2021,22/09/2021,COD,RTO,GauriBazar_AshrafNgr_DPP (Uttar Pradesh),Delivered,2,2,D1,1399,1399,Gauri Bazar,Uttar Pradesh,273201,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,09/10/2021,25/09/2021,27/09/2021,25/09/2021,25/09/2021,09/10/2021,22/09/2021,09/10/2021
8445110127960,RAPPIDX SURFACE,Ignis Traders 2,RPDX0018483,25/09/2021,27/09/2021,27/09/2021,COD,RTO,Gorakhpur_Budhvihr_D (Uttar Pradesh),Delivered,1,1,D1,1399,1399,Gorakhpur,Uttar Pradesh,273016,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,09/10/2021,30/09/2021,01/10/2021,30/09/2021,30/09/2021,09/10/2021,25/09/2021,09/10/2021
8445110126965,RAPPIDX SURFACE,Ignis Traders 2,RPDX0018383,25/09/2021,27/09/2021,27/09/2021,COD,RTO,Shivpuri_GwliorBypas_D (Madhya Pradesh),Delivered,3,3,B,1399,1399,Shivpuri,Madhya Pradesh,473551,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,09/10/2021,30/09/2021,01/10/2021,29/09/2021,29/09/2021,09/10/2021,25/09/2021,09/10/2021
8445110078816,RAPPIDX SURFACE,Renu Enterprises,RPDX0011086,13/09/2021,13/09/2021,13/09/2021,COD,RTO,Banda_GayatriN_D (Uttar Pradesh),Delivered,3,3,D1,1698,1698,Banda,Uttar Pradesh,210001,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,24/09/2021,17/09/2021,17/09/2021,16/09/2021,17/09/2021,24/09/2021,13/09/2021,24/09/2021
8445110127901,RAPPIDX SURFACE,Ignis Traders 2,RPDX0018477,25/09/2021,27/09/2021,27/09/2021,COD,RTO,Ujjain (Madhya Pradesh),Delivered,1,2,D1,1399,1399,Ujjain,Madhya Pradesh,456001,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,09/10/2021,30/09/2021,01/10/2021,30/09/2021,30/09/2021,09/10/2021,25/09/2021,09/10/2021
8445110014604,RAPPIDX SURFACE,Renu Enterprises,RPDX004537,06/09/2021,06/09/2021,06/09/2021,COD,RTO,Mumbai South (Maharashtra),Delivered,2,2,D2,1698,1698,Mumbai,Maharashtra,400010,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,20/09/2021,12/09/2021,13/09/2021,09/09/2021,09/09/2021,20/09/2021,06/09/2021,20/09/2021
8445110052360,RAPPIDX SURFACE,Renu Enterprises,RPDX007988,11/09/2021,11/09/2021,11/09/2021,COD,RTO,Uluberia_BanibanBzr_D (West Bengal),Delivered,2,2,D2,1698,1698,Uluberia,West Bengal,711308,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,TRUE,23/09/2021,16/09/2021,16/09/2021,15/09/2021,15/09/2021,23/09/2021,11/09/2021,23/09/2021
8445110077044,RAPPIDX SURFACE,Renu Enterprises,RPDX0010909,13/09/2021,13/09/2021,13/09/2021,COD,RTO,Ranchi_Aryapuri_D (Jharkhand),Delivered,1,1,D2,1698,1698,Ranchi,Jharkhand,835222,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,22/09/2021,18/09/2021,18/09/2021,16/09/2021,16/09/2021,22/09/2021,13/09/2021,22/09/2021
8445110166924,RAPPIDX SURFACE,Ignis Traders,RPDX0026245,08/10/2021,08/10/2021,08/10/2021,COD,Delivered,Bengaluru_BTM_D (Karnataka),Delivered,1,1,D2,799,799,Bangalore,Karnataka,560029,Delhi_Airport_GW (Delhi),EOD-38,Bengaluru_BTM_D (Karnataka),Delivered to consignee,FALSE,12/10/2021,14/10/2021,14/10/2021,12/10/2021,12/10/2021,12/10/2021,08/10/2021,12/10/2021
8445110164301,RAPPIDX SURFACE,Ignis Traders,RPDX0025822,06/10/2021,06/10/2021,06/10/2021,COD,Pending,Jagdalpur_Hatkchora_D (Chhattisgarh),Undelivered,1,2,D2,799,799,Jagdalpur,Chhattisgarh,494001,Delhi_Airport_GW (Delhi),EOD-3,Jagdalpur_Hatkchora_D (Chhattisgarh),Delivery date rescheduled,FALSE,,12/10/2021,12/10/2021,11/10/2021,11/10/2021,11/10/2021,06/10/2021,11/10/2021
8445110152946,RAPPIDX SURFACE,Renu Enterprises,RPDX0022770,29/09/2021,29/09/2021,29/09/2021,COD,RTO,Chandauli_ShubsNGR_D (Uttar Pradesh),Delivered,1,1,D1,1698,1618,Chandauli,Uttar Pradesh,232110,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,TRUE,11/10/2021,04/10/2021,04/10/2021,02/10/2021,02/10/2021,11/10/2021,29/09/2021,11/10/2021
8445110158815,RAPPIDX SURFACE,Shipxpress,RPDX0024683,05/10/2021,06/10/2021,06/10/2021,COD,Pending,Mumbai_Kalina_D (Maharashtra),Undelivered,1,1,D2,1399,1399,Mumbai,Maharashtra,400055,Meerut_Rihani_D (Uttar Pradesh),EOD-3,Mumbai_Kalina_D (Maharashtra),Delivery date rescheduled,TRUE,,13/10/2021,13/10/2021,10/10/2021,11/10/2021,11/10/2021,05/10/2021,11/10/2021
8445110110390,RAPPIDX SURFACE,Renu Enterprises,RPDX0015072,20/09/2021,20/09/2021,20/09/2021,COD,RTO,Habra_VidyaDPP_D (West Bengal),Delivered,1,1,D2,1698,1698,Habra,West Bengal,743263,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,TRUE,04/10/2021,25/09/2021,25/09/2021,24/09/2021,24/09/2021,04/10/2021,20/09/2021,04/10/2021
8445110119545,RAPPIDX SURFACE,Renu Enterprises,RPDX0016363,23/09/2021,23/09/2021,23/09/2021,COD,RTO,Cuttack_CDASector8_D (Orissa),Delivered,1,1,D2,1689,1689,Cuttack,Orissa,753008,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,04/10/2021,28/09/2021,28/09/2021,27/09/2021,27/09/2021,04/10/2021,23/09/2021,04/10/2021
8445110110784,RAPPIDX SURFACE,Renu Enterprises,RPDX0015117,20/09/2021,20/09/2021,20/09/2021,COD,RTO,Chandrapur_Datala_DPP (Maharashtra),Delivered,1,1,D2,1789,1789,Chandrapur,Maharashtra,442402,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,04/10/2021,27/09/2021,27/09/2021,24/09/2021,24/09/2021,04/10/2021,20/09/2021,04/10/2021
8445110111123,RAPPIDX SURFACE,Renu Enterprises,RPDX0015151,20/09/2021,20/09/2021,20/09/2021,COD,RTO,Tiruchengode_Kailasmplym_D (Tamil Nadu),Delivered,3,3,D2,1689,1689,Tiruchengode,Tamil Nadu,637214,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,04/10/2021,26/09/2021,26/09/2021,25/09/2021,25/09/2021,04/10/2021,20/09/2021,04/10/2021
8445110111915,RAPPIDX SURFACE,Renu Enterprises,RPDX0015281,21/09/2021,21/09/2021,21/09/2021,COD,RTO,Parvathipuram_RyghdRd_D (Andhra Pradesh),Delivered,1,1,D2,1698,1698,Parvathipuram,Andhra Pradesh,535527,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,04/10/2021,27/09/2021,27/09/2021,26/09/2021,26/09/2021,04/10/2021,21/09/2021,04/10/2021
8445110108695,RAPPIDX SURFACE,Renu Enterprises,RPDX0014902,20/09/2021,20/09/2021,20/09/2021,COD,RTO,Hyderabad_Gachibowli_D (Telangana),Delivered,4,4,D2,1698,1698,Hyderabad,Telangana,500032,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,04/10/2021,26/09/2021,26/09/2021,23/09/2021,23/09/2021,04/10/2021,20/09/2021,04/10/2021
